BU-NEU-EXP;BU-NEU-DAT;BU-NEU-ZEIT;BU-AEN-EXP;BU-AEN-DAT;BU-AEN-ZEIT;BU-UDB;#DUMMY-01;#DUMMY-01;#DUMMY-02;#DUMMY-03;#DUMMY-04;#DUMMY-05;#DUMMY-06;#DUMMY-07;#DUMMY-08;#DUMMY-09;#DUMMY-10;BU-KDNR;BU-NDL;BU-BUERO;BU-NAME;BU-NAME-2;BU-NAME-VERSAND;BU-ORT;BU-STRASSE;BU-POSTFACH;BU-PLZ;BU-PLZ-POSTF;BU-PLZ-GROSS;BU-NAT-KENNZ;BU-GUELTIG-VON;BU-GUELTIG-BI;BU-KOM-TEL-1;BU-KOM-TEL-2;#Z-TELEX-1;#Z-TELEX-2;#Z-TELEX-3;#Z-TELEX-4;BU-KOM-FAX;BU-KOM-BTX;BU-KASSENKONTO;BU-EMPFAENGER;#DUMMY-01;#DUMMY-01;BU-KONTO;#DUMMY-01;BU-E-MAIL;#DUMMY-01;BU-VERKAUFSEINHEIT;BU-DEBITOREN-ZUORDNUNG;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-MARK-DEF-TYP;BU-MARK-DEF-ZIEL;BU-MARK-DEF-BEFOERDERART;BU-MARK-DEF-REISEART;BU-MARK-DEF-DAUER;BU-TEILNEHMER-ABGRENZBUCHUNG
9001;09.12.2002;18:05:50;9858;19.06.2015;10:53:51;209;6055 1059;;;;;;;;;;;6055;55;1059;FRB Grevenbroich;JoR2 20120705 / MI 20150618;TUI Leisure Travel GmbH;Grevenbroich;Markt 14;;41515;;;D;19980101;20691231;02181/22515-0;;;;;;02181/225160;;191059;;;;1059;;Grevenbroich1@first-reisebuero.de;;1059;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;29.05.2015;11:35:28;209;6055 1060;;;;;;;;;;;6055;55;1060;TUI Viersen;JoR2 20121023 / Mi 20150528;TUI Leisure Travel GmbH;Viersen;Hauptstr. 118;;41747;;;D;19980101;20691231;02162/933944;;;;;;02162/13305;;191060;;;;1060;;Viersen1@tui-reisebuero.de;;1060;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;29.05.2015;11:37:29;209;6055 1062;;;;;;;;;;;6055;55;1062;TUI Neuss Krefelder Str.;JoR2 20120628_/ Mi 20150528;TUI Leisure Travel GmbH;Neuss;Krefelder Str. 47;;41460;;;D;19980101;20691231;02131/977650;;;;;;02131/977661;;191062;;;;1062;;Neuss1@tui-reisebuero.de;;1062;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;03.06.2015;18:10:41;209;6055 1063;;;;;;;;;;;6055;55;1063;FRB Neuss;JoR2 20120626 / MI 20150602;TUI Leisure Travel GmbH;Neuss;Obertsr. 93;;41460;;;D;19980101;20691231;02131/125980;;;;;;02131/1259820;;191063;;;;1063;;Neuss2@tui-reisebuero.de;;1063;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;29.05.2015;11:37:43;209;6055 1064;;;;;;;;;;;6055;55;1064;TRC  Markt 4;JoR2 20120724 / Mi 20150528;TUI Leisure Travel GmbH;Neuss;Markt 4;;41460;;;D;19980101;20691231;02131/366616;;;;;;02131/222559;;191064;;;;1064;;Neuss1@tui-reisecenter.de;;1064;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;17.05.2016;16:48:03;209;6055 1065;;;;;;;;;;;6055;55;1065;TRC Krefeld Hochstr;JoR2 20120724 / MI 20150519;TUI Leisure Travel GmbH;Krefeld;Hochstr. 5;;47798;;;D;19980101;20160430;02151/80740;;;;;;02151/807449;;191065;;;;1065;;Krefeld3@tui-reisecenter.de;;1065;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;29.05.2015;11:39:23;209;6055 1066;;;;;;;;;;;6055;55;1066;TRC Krefeld Uerdingen;JoR2 20120621 / Mi 20152805;TUI Leisure Travel GmbH;Krefeld;Niederstr. 7;;47829;;;D;19980101;20691231;02151/937150;;;;;;02151/9371520;;191066;;;;1066;;Krefeld4@tui-reisecenter.de;;1066;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;10.06.2015;17:47:48;209;6055 1067;;;;;;;;;;;6055;55;1067;TUI Muelheim;JoR2 20120717 / MI 20150609;TUI Leisure Travel GmbH;Muelheim;Kohlenkamp 43;;45468;;;D;19980101;20691231;0208/445051;;;;;;0208/476071;;191067;;;;1067;;Muelheim1@tui-reisebuero.de;;1067;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;14.10.2015;12:20:12;209;6055 1069;;;;;;;;;;;6055;55;1069;TRC Erfurt;JoR2 20120802 / MI 20151013;TUI Leisure Travel GmbH;Erfurt;Anger 77;;99084;;;D;19980101;20691231;0361/5402114;;;;;;0361/6438658;;191069;;;;1069;;Erfurt2@tui-reisecenter.de;;1069;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;14.08.2015;14:14:22;209;6055 1070;;;;;;;;;;;6055;55;1070;TRC Mainz Schusterstraﬂe;JoR2 20120717 / MI 20150813;TUI Leisure Travel GmbH;Mainz;Schusterstr. 31 / Betzelstr;;55116;;;D;19980101;20691231;06131/201211;;;;;;06131/201290;;191070;;;;1070;;Mainz2@tui-reisecenter.de;;1070;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;17.04.2015;11:35:47;209;6055 1071;;;;;;;;;;;6055;55;1071;TRC Muehlhausen;JoR2 20120717 / MI 20150416;TUI Leisure Travel GmbH;Muehlhausen;Bei der Marienkirche 12;;99974;;;D;19980101;20691231;03601/813171;;;;;;03601/816087;;191071;;;;1071;;Muehlhausen2@tui-reisecenter.de;;1071;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;20.11.2015;12:21:20;209;6055 1075;;;;;;;;;;;6055;55;1075;TRC Langen;JoR2 20120619 / MI 20151119;TUI Leisure Travel GmbH;Langen;Bahnstr. 6;;63225;;;D;19980101;20691231;06103/590170;;;;;;06103/22984;;191075;;;;1075;;Langen1@tui-reisecenter.de;;1075;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;30.04.2015;11:27:39;209;6055 1077;;;;;;;;;;;6055;55;1077;FRB Trier;JoR2 20120710 / MI 20150429;TUI Leisure Travel GmbH;Trier;Nagelstr. 18;;54290;;;D;19980101;20691231;0651/975000;;;;;;0651/9750022;;191077;;;;1077;;Trier1@first-reisebuero.de;;1077;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;18.09.2015;10:06:51;209;6055 1078;;;;;;;;;;;6055;55;1078;TUI Karlsruhe Karlstr;JoR2 20120508 / MI 20150917;TUI Leisure Travel GmbH;Karlsruhe;Karlstr. 21;;76133;;;D;19980101;20691231;0721/1603833;;;;;;0721/1603844;;191078;;;;1078;;Karlsruhe1@tui-reisebuero.de;;1078;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;25.11.2015;12:32:27;209;6055 1079;;;;;;;;;;;6055;55;1079;FRB Karlsruhe Tulpenstr;JoR2 20120419 / MI 20151124;TUI Leisure Travel GmbH;Karlsruhe;Tulpenstr. 3;;76199;;;D;19980101;20691231;0721/8800660;;;;;;0721/8800670;;191079;;;;1079;;Karlsruhe2@first-reisebuero.de;;1079;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;25.11.2015;12:37:37;209;6055 1081;;;;;;;;;;;6055;55;1081;TRC Rastatt;JoR2 20120426 / MI 20151124;TUI Leisure Travel GmbH;Rastatt;Poststraﬂe 10;;76437;;;D;19980101;20691231;07222/77470;;;;;;07222/774710;;191081;;;;1081;;Rastatt1@tui-reisecenter.de;;1081;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;01.04.2015;10:19:58;209;6055 1082;;;;;;;;;;;6055;55;1082;FRB Wuerzburg;JoR2 20120731 / MI 20150324;TUI Leisure Travel GmbH;Wuerzburg;Martinstr. 15;;97070;;;D;19980101;20691231;0931/354240;;;;;;0931/3542422;;191082;;;;1082;;Wuerzburg1@first-reisebuero.de;;1082;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;25.09.2015;10:46:44;209;6055 1084;;;;;;;;;;;6055;55;1084;TUI Erding;JoR2 20120322 / MI 20150924;TUI Leisure Travel GmbH;Erding;Am Schrannenplatz;;85435;;;D;19980101;20691231;08122/222810;;;;;;08122/2228111;;191084;;;;1084;;Erding1@tui-reisebuero.de;;1084;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;25.11.2015;12:37:58;209;6055 1085;;;;;;;;;;;6055;55;1085;TUI Nuernberg;JoR2 20121023 / MI 20151124;TUI Leisure Travel GmbH;Nuernberg;Faerberstrasse 2;;90402;;;D;19980101;20691231;0911-4502-222;;;;;;0911-4502-444;;191085;;;;1085;;Nuernberg11@tui-reisebuero.de;;1085;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;27.03.2015;10:29:02;209;6055 1090;;;;;;;;;;;6055;55;1090;FRB Ingelheim Binger Str;JoR2 20120712 / MI 20150316;TUI Leisure Travel GmbH;Ingelheim;Binger Str. 63;;55218;;;D;19980101;20691231;06132/44023;;;;;;06132/76281;;191090;;;;1090;;ingelheim1@first-reisebuero.de;;1090;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;10.04.2015;10:53:55;209;6055 1092;;;;;;;;;;;6055;55;1092;FRB Neustadt Marktstr;J101014/110926 / MI 20150409;TUI Leisure Travel GmbH;Neustadt am Ruebenberge;Marktstr. 13;;31535;;;D;19980101;20691231;05032/9542-0;;;;;;05032/954216;;191092;;;;1092;;neustadt1@first-reisebuero.de;;1092;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9853;23.11.2004;14:50:37;9858;27.03.2015;10:29:16;209;6055 1098;;;;;;;;;;;6055;55;1098;TRC Muehlhausen;J101014/110926 / MI 20150326;TUI Leisure Travel GmbH;Muehlhausen;Steinweg 30;;99974;;;D;20041201;20691231;03601-88870;;;;;;03601-888722;;191098;;;;1098;;Muehlhausen1@tui-reisecenter.de;;1098;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;10.06.2015;17:48:00;209;6055 1101;;;;;;;;;;;6055;55;1101;TRC Monheim Krischerstr;JoR2 20120626 / MI 20150609;TUI Leisure Travel GmbH;Monheim;Kricherstr. 9;;40789;;;D;19990101;20691231;02173/95270;;;;;;02173/56035;;191101;;;;1101;;Monheim1@tui-reisecenter.de;;1101;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;17.06.2015;12:00:30;209;6055 1102;;;;;;;;;;;6055;55;1102;TUI Hilden Bismarckpassage;JoR2 20120717 / MI 20150616;TUI Leisure Travel GmbH;Hilden;Bismarckpassage 21;;40721;;;D;19990101;20691231;02103/51044;;;;;;02103/581015;;191102;;;;1102;;Hilden1@tui-reisebuero.de;;1102;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;08.05.2015;12:09:57;209;6055 1111;;;;;;;;;;;6055;55;1111;FRB Hamburg Dammtor;JoR2 20120313 / MI 20150507;TUI Leisure Travel GmbH;Hamburg;Dammtorstr. 1;;20354;;;D;19990101;20691231;040/3099970;;;;;;040/30999733;;191111;;;;1111;;Hamburg6@first-reisebuero.de;;1111;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;21.05.2015;13:51:03;209;6055 1114;;;;;;;;;;;6055;55;1114;TRC Hamburg Tibarg;JoR2 20120327 / MI 20150519;TUI Leisure Travel GmbH;Hamburg;Tibarg 38;;22459;;;D;19990101;20691231;040/5229913;;;;;;040/52299155;;191114;;;;1114;;Hamburg14@tui-reisecenter.de;;1114;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;29.04.2015;10:25:18;209;6055 1119;;;;;;;;;;;6055;55;1119;TUI Berlin Buddestr;JOR2 20111103 / MI 20150428;TUI Leisure Travel GmbH;Berlin;Buddestr. 19;;13507;;;D;19990101;20691231;030-4377760;;;;;;030-4336089;;191119;;;;1119;;Berlin25@tui-reisebuero.de;;1119;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;26.05.2015;13:49:22;209;6055 1122;;;;;;;;;;;6055;55;1122;TUI Hamburg Quarree;JoR2 20120522 / MI 20150521;TUI LLeisure Travel GmbH;Hamburg;Wandsbeker Marktstr. 103;;22041;;;D;19990101;20691231;040/6894460;;;;;;040/68944616;;191122;;;;1122;;Hamburg16@tui-reisebuero.de;;1122;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;06.05.2015;09:43:41;209;6055 1124;;;;;;;;;;;6055;55;1124;TUI Hamburg Volksdorf;JoR2 20120306 / MI 20150505;TUI Leisure Travel GmbH;Hamburg;Claus-Ferck-Straﬂe 10;;22359;;;D;19990101;20691231;040/609156-0;;;;;;040/60915611;;191124;;;;1124;;Hamburg1@tui-reisebuero.de;;1124;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;12.08.2015;17:03:40;209;6055 1125;;;;;;;;;;;6055;55;1125;FRB Hamburg Alter Wall 67;JoR2 20121120 / MI 20150811;TUI Leisure Travel GmbH;Hamburg;Alter Wall 67-69;;20457;;;D;19990101;20691231;040/376470;;;;;;040/37647100;;191125;;;;1125;;Hamburg2@first-reisebuero.de;;1125;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;22.04.2015;12:19:03;209;6055 1127;;;;;;;;;;;6055;55;1127;TRC Glinde;JoR2 20120320 / MI 20150421;TUI Leisure Travel GmbH;Glinde;Am Markt 1;;21509;;;D;19990101;20691231;040-71486040;;;;;;040-71486044;;191127;;;;1127;;Glinde1@first-reisebuero.de;;1127;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;08.05.2015;12:25:31;209;6055 1130;;;;;;;;;;;6055;55;1130;FRB Hamburg Poppenbuettel;JoR2 20120508 / MI 20150507;TUI Leisure Travel GmbH;Hamburg;AEZ Alstertal, Heegbarg 31;;22391;;;D;19990101;20691231;040/6060030;;;;;;040/60600311;;191130;;;;1130;;hamburg7@tui-reisecenter.de;;1130;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;08.05.2015;12:25:43;209;6055 1131;;;;;;;;;;;6055;55;1131;TRC Hamburg Eidelstedt;JoR2 20120419 / MI 20150507;TUI Leisure Travel GmbH;Hamburg;Eidelstedt Center/Alte Elbgaus;;22523;;;D;19990101;20691231;040/5719490;;;;;;040/57194919;;191131;;;;1131;;Hamburg15@tui-reisecenter.de;;1131;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;15.04.2015;10:59:17;209;6055 1132;;;;;;;;;;;6055;55;1132;TRC Kiel Sophienhof;JoR2 20120301/ MI 20150414;TUI Leisure Travel GmbH;Kiel;Daenische Straﬂe 38;;24103;;;D;19990101;20691231;0431/535570;;;;;;0431/5355713;;191132;;;;1132;;kiel2@tui-reisecenter.de;;1132;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;02.07.2015;11:09:58;209;6055 1134;;;;;;;;;;;6055;55;1134;TUI Norderstedt Rathausallee;JoR2 20120508 / MI 20150521;TUI Leisure Travel GmbH;Norderstedt;Rathausallee 2;;22846;;;D;19990101;20691231;040/5229970;;;;;;040/52299770;;191134;;;;1134;;Norderstedt1@tui-reisebuero.de;;1134;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;26.05.2015;13:57:30;209;6055 1137;;;;;;;;;;;6055;55;1137;TRC Itzehoe;JoR2 20120322 / MI 20150521;TUI Leisure Travel GmbH;Itzehoe;Feldschmiede 56;;25524;;;D;19990101;20691231;04821/6730-0;;;;;;04821/673030;;191137;;;;1137;;Itzehoe1@tui-reisecenter.de;;1137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;03.08.2015;12:27:42;209;6055 1139;;;;;;;;;;;6055;55;1139;TUI Wuppertal Wall 5 - 9;JoR2 20120717 / MI 20150623;TUI Leisure Travel GmbH;Wuppertal;Wall 5 - 9;;42103;;;D;19990101;20691231;0202/4935-22;;;;;;0202/4935156;;191139;;;;1139;;Wuppertal1@tui-reisebuero.de;;1139;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;17.06.2015;12:00:46;209;6055 1140;;;;;;;;;;;6055;55;1140;TRC Burscheid;JoR2 20120710/ MI 20150616;TUI Leisure Travel GmbH;Burscheid;Hauptstr. 22;;51399;;;D;19990101;20691231;02174/5011/2;;;;;;02174/5013;;191140;;;;1140;;Burscheid1@first-reisebuero.de;;1140;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;04.10.2016;11:58:25;209;6055 1141;;;;;;;;;;;6055;55;1141;TUI Gevelsberg;JoR2 20120703 / MI 20150616;TUI Leisure Travel GmbH;Gevelsberg;Mittelstr. 30;;58285;;;D;19990101;20691231;02332/75810;;;;;;02332/758181;;191141;;;;1141;;Gevelsberg1@tui-reisebuero.de;;1141;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;05.08.2015;12:29:35;209;6055 1142;;;;;;;;;;;6055;55;1142;TRC Hueckeswagen;JoR2 20120802 / MI 20150804;TUI Leisure Travel GmbH;Hueckeswagen;Bahnhofstr. 2;;42499;;;D;19990101;20691231;02192/2764;;;;;;02192/6675;;191142;;;;1142;;Hueckeswagen1@first-reisebuero.de;;1142;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;19.06.2015;10:54:12;209;6055 1143;;;;;;;;;;;6055;55;1143;TUI Radevormwald;JoR2 20120705 / MI 20150618;TUI Leisure Travel GmbH;Radevormwald;Markt 11;;42477;;;D;19990101;20691231;02195/67720;;;;;;02195/677222;;191143;;;;1143;;Radevormwald1@tui-reisebuero.de;;1143;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;19.06.2015;10:56:04;209;6055 1144;;;;;;;;;;;6055;55;1144;TUI Remscheid Alleestr;JoR2 20120809 / MI 20150618;TUI Leisure Travel GmbH;Remscheid;Alleestr. 47;;42853;;;D;19990101;20691231;02191/2060;;;;;;02191/206277;;191144;;;;1144;;Remscheid1@tui-reisebuero.de;;1144;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:50;9858;03.07.2015;10:48:25;209;6055 1146;;;;;;;;;;;6055;55;1146;FRB Lennep;JoR2 20120703 / MI 20150702;TUI Leisure Travel GmbH;Remscheid;Koelner Str. 6;;42897;;;D;19990101;20691231;02191/696700;;;;;;02191/6967020;;191146;;;;1146;;Remscheid2@first-reisebuero.de;;1146;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
